pid,instance_of_qid
4985,14828018
4985,14829592
4985,14831768
4985,14834025
4985,14839548
4985,14849505
4985,14850720
4985,14851185
4985,14851887
4985,14855806
4985,14857343
4985,14866035
4985,14869273
4985,14869485
4985,14901157
4985,14904358
4985,14906746
4985,14906943
4985,14911880
4985,14914903
4985,14915127
4985,14915207
4985,14915225
4985,14916292
4985,14916829
4985,14917303
4985,14920619
4985,14922433
4985,14928320
4985,14931534
4985,14941854
4985,14942280
4985,14942889
4985,14944295
4985,14946195
4985,14946469
4985,14947481
4985,14948396
4985,14957019
4985,14971024
4985,14984399
4985,15008703
4985,15020890
4985,15022033
4985,15034469
4985,15041049
4985,15041211
4985,15041977
4985,15042384
4985,15042386
4985,15042387
4985,15042660
4985,15051053
4985,15054477
4985,15054484
4985,15055408
4985,15056034
4985,15056038
4985,15056110
4985,15056619
4985,15058048
4985,15063142
4985,15063219
4985,15063368
4985,15063373
4985,15063379
4985,15063384
4985,15063391
4985,15063395
4985,15063568
4985,15063600
4985,15063611
4985,15068900
4985,15069411
4985,15071808
4985,15074003
4985,15074119
4985,15074162
4985,15074167
4985,15074171
4985,15074190
4985,15074192
4985,15075508
4985,15078732
4985,15078955
4985,15079751
4985,15081030
4985,15081032
4985,15081858
4985,15090615
4985,15091621
4985,15092344
4985,15092400
4985,15093669
4985,15097084
4985,15097627
4985,15104323
4985,15105893
4985,15107834
4985,15110728
4985,15115254
4985,15116717
4985,15117302
4985,15117395
4985,15117415
4985,15119463
4985,15127012
4985,15127838
4985,15129014
4985,15129124
4985,15129871
4985,15134891
4985,15135719
4985,15135751
4985,15138918
4985,15139010
4985,15140073
4985,15140807
4985,15140859
4985,15140860
4985,15140918
4985,15141478
4985,15141625
4985,15141632
4985,15141715
4985,15142636
4985,15145017
4985,15148956
4985,15149813
4985,15150553
4985,15154412
4985,15154546
4985,15154585
4985,15155051
4985,15156455
4985,15177651
4985,15194024
4985,15195406
4985,15195840
4985,15205918
4985,15205937
4985,15207523
4985,15208634
4985,15210668
4985,15215155
4985,15217609
4985,15219655
4985,15221215
4985,15221242
4985,15221256
4985,15221304
4985,15221310
4985,15221370
4985,15221373
4985,15222885
4985,15224724
4985,15229753
4985,15231127
4985,15234658
4985,15235045
4985,15238535
4985,15238777
4985,15239753
4985,15241953
4985,15242449
4985,15242907
4985,15243077
4985,15253706
4985,15258243
4985,15258291
4985,15259749
4985,15260353
4985,15260617
4985,15261456
4985,15262301
4985,15264045
4985,15264644
4985,15265344
4985,15267437
4985,15272017
4985,15273785
4985,15274619
4985,15277759
4985,15278068
4985,15281257
4985,15281450
4985,15285626
4985,15286270
4985,15293941
4985,15295645
4985,15298195
4985,15298259
4985,15303838
4985,15304003
4985,15304004
4985,15304176
4985,15304229
4985,15304494
4985,15304528
4985,15304628
4985,15304810
4985,15305714
4985,15306067
4985,15312935
4985,15320003
4985,15331236
4985,15343039
4985,15360275
4985,15360348
4985,15384699
4985,15393883
4985,15401521
4985,15407843
4985,15407956
4985,15408388
4985,15409298
4985,15410461
4985,15410549
4985,15411381
4985,15411479
4985,15411644
4985,15424605
4985,15444134
4985,15446690
4985,15456933
4985,15463116
4985,15466187
4985,15466269
4985,15483984
4985,15494038
4985,15496340
4985,15501937
4985,15526475
4985,15545658
4985,15545687
4985,15549466
4985,15549502
4985,15549535
4985,15571255
4985,15580856
4985,15584664
4985,15590336
4985,15615347
4985,15618485
4985,15621142
4985,15622073
4985,15622089
4985,15622876
4985,15627509
4985,15628647
4985,15628650
4985,15628654
4985,15628655
4985,15630849
4985,15631336
4985,15631459
4985,15631669
4985,15631817
4985,15631872
4985,15632133
4985,15632166
4985,15632617
4985,15633582
4985,15634554
4985,15634581
4985,15634695
4985,15634883
4985,15635055
4985,15635638
4985,15635761
4985,15642557
4985,15644358
4985,15646299
4985,15647248
4985,15647906
4985,15648574
4985,15648878
4985,15648901
4985,15649019
4985,15649047
4985,15649504
4985,15649510
4985,15649572
4985,15650103
4985,15650517
4985,15661340
4985,15663836
4985,15675642
4985,15678295
4985,15690029
4985,15692375
4985,15692657
4985,15693985
4985,15695814
4985,15696763
4985,15697146
4985,15697157
4985,15698310
4985,15698333
4985,15698359
4985,15700667
4985,15701964
4985,15702004
4985,15703164
4985,15704239
4985,15705202
4985,15706620
4985,15708736
4985,15709642
4985,15710541
4985,15710942
4985,15711797
4985,15711870
4985,15712205
4985,15715071
4985,15715250
4985,15715251
4985,15715252
4985,15715257
4985,15715391
4985,15715406
4985,15720476
4985,15720564
4985,15720567
4985,15720625
4985,15720641
4985,15720716
4985,15724119
4985,15724722
4985,15725618
4985,15725677
4985,15725932
4985,15726209
4985,15726214
4985,15727363
4985,15727673
4985,15728054
4985,15728610
4985,15728825
4985,15729467
4985,15729489
4985,15729915
4985,15731071
4985,15731190
4985,15731547
4985,15731904
4985,15732566
4985,15733260
4985,15734684
4985,15735034
4985,15735664
4985,15736052
4985,15750017
4985,15770988
4985,15773317
4985,15773347
4985,15780329
4985,15781413
4985,15781908
4985,15782016
4985,15782768
4985,15783838
4985,15783918
4985,15783967
4985,15784238
4985,15784784
4985,15785370
4985,15785472
4985,15787312
4985,15789957
4985,15790016
4985,15790183
4985,15790759
4985,15790765
4985,15792786
4985,15793057
4985,15793693
4985,15794580
4985,15795637
4985,15795874
4985,15803933
4985,15803951
4985,15804437
4985,15806875
4985,15807573
4985,15807586
4985,15807685
4985,15807790
4985,15808872
4985,15809182
4985,15809437
4985,15809447
4985,15809682
4985,15809857
4985,15810535
4985,15811092
4985,15811108
4985,15811433
4985,15811601
4985,15812163
4985,15812741
4985,15813351
4985,15813355
4985,15813357
4985,15813358
4985,15813361
4985,15813362
4985,15813363
4985,15813367
4985,15813368
4985,15813372
4985,15813375
4985,15815586
4985,15815807
4985,15816787
4985,15820206
4985,15821620
4985,15821982
4985,15822762
4985,15823107
4985,15825040
4985,15825234
4985,15825254
4985,15829766
4985,15829892
4985,15830667
4985,15831183
4985,15831418
4985,15831432
4985,15831457
4985,15832079
4985,15833236
4985,15833242
4985,15833243
4985,15833979
4985,15834057
4985,15834910
4985,15835243
4985,15836103
4985,15836337
4985,15836565
4985,15838073
4985,15839592
4985,15840439
4985,15840574
4985,15840617
4985,15841019
4985,15841170
4985,15841241
4985,15841793
4985,15842631
4985,15842898
4985,15843751
4985,15844226
4985,15844298
4985,15846423
4985,15846805
4985,15847211
4985,15847440
4985,15848146
4985,15848374
4985,15848755
4985,15849630
4985,15849827
4985,15850048
4985,15850052
4985,15850083
4985,15850174
4985,15850433
4985,15850915
4985,15851461
4985,15851525
4985,15852173
4985,15852741
4985,15852746
4985,15852752
4985,15852753
4985,15852762
4985,15852874
4985,15853146
4985,15854286
4985,15854792
4985,15855179
4985,15855659
4985,15855960
4985,15856579
4985,15868218
4985,15868311
4985,15869592
4985,15871359
4985,15873353
4985,15874961
4985,15875084
4985,15875507
4985,15876036
4985,15876732
4985,15877009
4985,15877698
4985,15879048
4985,15880490
4985,15880535
4985,15880835
4985,15881313
4985,15881338
4985,15882167
4985,15883174
4985,15883381
4985,15883395
4985,15885502
4985,15886192
4985,15887806
4985,15890435
4985,15890448
4985,15891112
4985,15893231
4985,15895103
4985,15895949
4985,15895971
4985,15896028
4985,15896168
4985,15897277
4985,15897425
4985,15897777
4985,15898269
4985,15899021
4985,15899415
4985,15899789
4985,15902718
4985,15903311
4985,15903913
4985,15904108
4985,15904441
4985,15904615
4985,15905598
4985,15905648
4985,15907252
4985,15907824
4985,15908445
4985,15909153
4985,15909505
4985,15910273
4985,15910970
4985,15911314
4985,15911645
4985,15911738
4985,15911836
4985,15911903
4985,15912615
4985,15912682
4985,15912738
4985,15912756
4985,15913530
4985,15913833
4985,15914395
4985,15915168
4985,15915446
4985,15915694
4985,15916915
4985,15919349
4985,15920183
4985,15920417
4985,15920653
4985,15920932
4985,15921124
4985,15921247
4985,15921300
4985,15921525
4985,15921943
4985,15923445
4985,15923652
4985,15924515
4985,15924535
4985,15925165
4985,15925542
4985,15925549
4985,15925718
4985,15928622
4985,15929706
4985,15929828
4985,15930452
4985,15931678
4985,15931699
4985,15932787
4985,15932850
4985,15934131
4985,15934566
4985,15935103
4985,15936172
4985,15936437
4985,15938190
4985,15939915
4985,15941048
4985,15941091
4985,15941157
4985,15941595
4985,15942152
4985,15942154
4985,15942155
4985,15942157
4985,15942188
4985,15942194
4985,15942197
4985,15942205
4985,15942259
4985,15942266
4985,15942275
4985,15942276
4985,15942291
4985,15942295
4985,15942302
4985,15942313
4985,15942317
4985,15942547
4985,15944511
4985,15948830
4985,15952052
4985,15958724
4985,15960935
4985,15962467
4985,15966504
4985,15966517
4985,15972912
4985,15974307
4985,15974311
4985,15974764
4985,15975040
4985,15975074
4985,15975450
4985,15975648
4985,15977609
4985,15977647
4985,15978299
4985,15978870
4985,15980507
4985,15980602
4985,15982170
4985,15982377
4985,15982656
4985,15982795
4985,15983799
4985,15984250
4985,15986354
4985,15986539
4985,15991162
4985,15991216
4985,15991290
4985,15991303
4985,15991318
4985,15994170
4985,15995300
4985,16000445
4985,16001076
4985,16002704
4985,16003532
4985,16003605
4985,16004431
4985,16004432
4985,16004471
4985,16007968
4985,16008956
4985,16009058
4985,16009376
4985,16010063
4985,16010591
4985,16011789
4985,16014296
4985,16014774
4985,16017119
4985,16020664
4985,16020744
4985,16022392
4985,16024177
4985,16024234
4985,16024693
4985,16025200
4985,16027775
4985,16028021
4985,16029430
4985,16029547
4985,16034101
4985,16034119
4985,16038801
4985,16038810
4985,16038821
4985,16038852
4985,16038885
4985,16039073
4985,16039105
4985,16039394
4985,16039460
4985,16045080
4985,16056280
4985,16056319
4985,16056484
4985,16056525
4985,16056541
4985,16056547
4985,16056548
4985,16056862
4985,16058015
4985,16060143
4985,16068932
4985,16072653
4985,16075340
4985,16075346
4985,16077796
4985,16077837
4985,16078679
4985,16096753
4985,16101795
4985,16101952
4985,16102070
4985,16102075
4985,16110387
4985,16110478
4985,16113117
4985,16113692
4985,16114951
4985,16115148
4985,16117686
4985,16120010
4985,16125246
4985,16129257
4985,16130833
4985,16131050
4985,16132253
4985,16133394
4985,16136178
4985,16140622
4985,16141399
4985,16141569
4985,16141580
4985,16141586
4985,16141594
4985,16141601
4985,16141610
4985,16141617
4985,16141634
4985,16141640
4985,16141648
4985,16141670
4985,16141688
4985,16141699
4985,16141706
4985,16141717
4985,16141747
4985,16142131
4985,16142341
4985,16142822
4985,16143082
4985,16143127
4985,16143139
4985,16143182
4985,16143683
4985,16143815
4985,16144335
4985,16144371
4985,16145172
4985,16145539
4985,16146438
4985,16146522
4985,16146568
4985,16146684
4985,16146896
4985,16147131
4985,16147193
4985,16147324
4985,16147743
4985,16147814
4985,16147875
4985,16147981
4985,16147999
4985,16148056
4985,16148206
4985,16148290
4985,16148322
4985,16148367
4985,16148831
4985,16149078
4985,16149883
4985,16149968
4985,16150492
4985,16150775
4985,16150798
4985,16150922
4985,16151071
4985,16151158
4985,16151187
4985,16151208
4985,16151449
4985,16151528
4985,16151565
4985,16151567
4985,16151568
4985,16152160
4985,16152176
4985,16152305
4985,16152313
4985,16152411
4985,16152600
4985,16152674
4985,16152773
4985,16152868
4985,16153191
4985,16153682
4985,16153702
4985,16153737
4985,16153781
4985,16154336
4985,16154534
4985,16154562
4985,16154614
4985,16154947
4985,16155131
4985,16155564
4985,16155707
4985,16155785
4985,16157720
4985,16163457
4985,16164414
4985,16165677
4985,16166689
4985,16166749
4985,16168738
4985,16168904
4985,16168978
4985,16170122
4985,16172289
4985,16174384
4985,16177331
4985,16181672
4985,16181726
4985,16186061
4985,16189738
4985,16189818
4985,16189914
4985,16191130
4985,16191886
4985,16191911
4985,16191961
4985,16191978
4985,16192010
4985,16192038
4985,16197351
4985,16197484
4985,16197533
4985,16199971
4985,16201013
4985,16201253
4985,16201620
4985,16201621
4985,16201677
4985,16201940
4985,16201967
4985,16202163
4985,16202245
4985,16202252
4985,16202263
4985,16203261
4985,16203349
4985,16205484
4985,16207570
4985,16207572
4985,16207601
4985,16207616
4985,16209265
4985,16211218
4985,16211292
4985,16211926
4985,16212284
4985,16214696
4985,16216411
4985,16219295
4985,16219583
4985,16220775
4985,16237999
4985,16238196
4985,16239032
4985,16241137
4985,16241241
4985,16241299
4985,16242351
4985,16242548
4985,16242628
4985,16251185
4985,16251459
4985,16252171
4985,16255446
4985,16256291
4985,16256396
4985,16256554
4985,16256597
4985,16256605
4985,16256609
4985,16256615
4985,16256700
4985,16256704
4985,16256828
4985,16256855
4985,16256950
4985,16256971
4985,16257128
4985,16257186
4985,16257475
4985,16257694
4985,16257848
4985,16258024
4985,16258191
4985,16258205
4985,16258252
4985,16258350
4985,16258353
4985,16258483
4985,16258527
4985,16258638
4985,16258673
4985,16258674
4985,16258724
4985,16258754
4985,16258756
4985,16258762
4985,16258765
4985,16258773
4985,16258782
4985,16258807
4985,16258816
4985,16258832
4985,16258872
4985,16258970
4985,16258975
4985,16260691
4985,16261338
4985,16261439
4985,16274707
4985,16274795
4985,16278103
4985,16279992
4985,16287889
4985,16294764
4985,16295061
4985,16295254
4985,16295318
4985,16295381
4985,16295612
4985,16296141
4985,16297112
4985,16303386
4985,16306413
4985,16307782
4985,16318386
4985,16320185
4985,16320635
4985,16323605
4985,16323658
4985,16323729
4985,16324008
4985,16325725
4985,16329502
4985,16331327
4985,16331670
4985,16331915
4985,16334280
4985,16334295
4985,16334439
4985,16334443
4985,16334444
4985,16334445
4985,16334482
4985,16334497
4985,16335769
4985,16340977
4985,16346815
4985,16351639
4985,16352482
4985,16355778
4985,16361799
4985,16362394
4985,16363214
4985,16363669
4985,16384827
4985,16389280
4985,16408869
4985,16411078
4985,16411181
4985,16422608
4985,16423630
4985,16424458
4985,16428785
4985,16451291
4985,16458978
4985,16465919
4985,16466688
4985,16472660
4985,16480895
4985,16481664
4985,16481737
4985,16481820
4985,16481846
4985,16482157
4985,16482270
4985,16482273
4985,16483774
4985,16488857
4985,16488964
4985,16489307
4985,16489310
4985,16490529
4985,16497509
4985,16497578
4985,16501245
4985,16501309
4985,16502081
4985,16507600
4985,16511251
4985,16511993
4985,16513639
4985,16514244
4985,16514399
4985,16515674
4985,16516592
4985,16517620
4985,16519199
4985,16519632
4985,16520001
4985,16520910
4985,16522565
4985,16522751
4985,16523802
4985,16524649
4985,16525794
4985,16528361
4985,16528660
4985,16530193
4985,16531090
4985,16532081
4985,16532593
4985,16532642
4985,16533779
4985,16534460
4985,16535129
4985,16535519
4985,16535715
4985,16536668
4985,16537080
4985,16537093
4985,16537979
4985,16538790
4985,16538794
4985,16538999
4985,16539031
4985,16539052
4985,16539056
4985,16539060
4985,16539498
4985,16539557
4985,16540032
4985,16540525
4985,16541253
4985,16542151
4985,16542339
4985,16542347
4985,16545704
4985,16546424
4985,16546882
4985,16547029
4985,16547118
4985,16549046
4985,16549476
4985,16549481
4985,16549683
4985,16550600
4985,16550650
4985,16551361
4985,16551442
4985,16551720
4985,16551726
4985,16552172
4985,16552599
4985,16554490
4985,16554718
4985,16556244
4985,16556291
4985,16556294
4985,16556309
4985,16556730
4985,16557344
4985,16557758
4985,16557815
4985,16557928
4985,16558082
4985,16558882
4985,16560579
4985,16561316
4985,16561438
4985,16561444
4985,16561499
4985,16562007
4985,16562419
4985,16562897
4985,16563079
4985,16563082
4985,16563618
4985,16565842
4985,16567977
4985,16569447
4985,16571946
4985,16572702
4985,16573026
4985,16575150
4985,16577077
4985,16577854
4985,16581702
4985,16581740
4985,16582772
4985,16582774
4985,16582801
4985,16583559
4985,16583941
4985,16584893
4985,16584993
4985,16586691
4985,16586713
4985,16589888
4985,16590780
4985,16591923
4985,16592958
4985,16593136
4985,16593800
4985,16594772
4985,16596437
4985,16596884
4985,16600575
4985,16606751
4985,16606765
4985,16606799
4985,16606823
4985,16608209
4985,16611675
4985,16612125
4985,16613984
4985,16617658
4985,16617696
4985,16618512
4985,16618518
4985,16621777
4985,16623960
4985,16625222
4985,16626279
4985,16627165
4985,16628168
4985,16629007
4985,16629514
4985,16632355
4985,16632615
4985,16635395
4985,16635409
4985,16636104
4985,16636553
4985,16636799
4985,16637326
4985,16638537
4985,16639003
4985,16639243
4985,16639970
4985,16641077
4985,16641394
4985,16645782
4985,16652878
4985,16656759
4985,16657634
4985,16658189
4985,16658194
4985,16658574
4985,16659419
4985,16659620
4985,16664043
4985,16665527
4985,16666279
4985,16668702
4985,16668826
4985,16668868
4985,16670474
4985,16670557
4985,16670645
4985,16671002
4985,16671807
4985,16674311
4985,16674494
4985,16674768
4985,16675454
4985,16675456
4985,16675458
4985,16675904
4985,16677012
4985,16677210
4985,16677918
4985,16678453
4985,16678687
4985,16679728
4985,16681303
4985,16682253
4985,16682418
4985,16682549
4985,16684028
4985,16684334
4985,16684349
4985,16684520
4985,16685822
4985,16685858
4985,16690653
4985,16691805
4985,16691886
4985,16693585
4985,16695773
4985,16697173
4985,16697383
4985,16699880
